"count"	"track name"	"track mbid"	"artist name"	"artist mbid"	"uncorrected track name"	"uncorrected track mbid"	"uncorrected artist name"	"uncorrected artist mbid"	"album name"	"album mbid"	"album artist name"	"album artist mbid"
"43"	"Thunder Road"	"12592265-717d-4714-b316-0303938081be"	"Bruce Springsteen"	"70248960-cb53-4ea4-943a-edb18f7d336f"	"Thunder Road"	""	"Springsteen, Bruce"	""	"Born To Run"	""	"Springsteen, Bruce"	""
"43"	"Born to Run"	"1b02137e-3e1d-4a82-beb7-26df7ad08b3d"	"Bruce Springsteen"	"70248960-cb53-4ea4-943a-edb18f7d336f"	"Born To Run"	""	"Springsteen, Bruce"	""	"Born To Run"	""	"Springsteen, Bruce"	""
"43"	"Same Changes"	"46797b66-ef7d-44e6-8f09-fbef1f0b39df"	"Sam Phillips"	"19af19b7-5018-4dd8-bf3f-6c17a2ee4098"	"Same Changes"	""	"Phillips, Sam"	""	"Martinis & Bikinis"	""	"Phillips, Sam"	""
"43"	"Pretty Tied Up"	"22ed742b-3847-46ad-9882-027a97d19777"	"Guns N' Roses"	""	"Pretty Tied Up"	"22ed742b-3847-46ad-9882-027a97d19777"	"Guns N' Roses"	""	"Use Your Illusion II"	"7f3177a3-3dfa-4923-80b3-2e489fd4a571"	"Guns N' Roses"	""
"43"	"Breakdown"	"dd7b4963-7bd5-4b7b-a60b-8f3141e254ba"	"Guns N' Roses"	""	"Breakdown"	"dd7b4963-7bd5-4b7b-a60b-8f3141e254ba"	"Guns N' Roses"	""	"Use Your Illusion II"	"7f3177a3-3dfa-4923-80b3-2e489fd4a571"	"Guns N' Roses"	""
"43"	"Tusk"	"497bf6e3-b9cf-4c75-838f-2c770f4c0aca"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"Tusk"	"497bf6e3-b9cf-4c75-838f-2c770f4c0aca"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"The Very Best Of Fleetwood Mac"	"a5ddd140-3e9a-4be7-828c-a9cf961fbec5"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"43"	"You Can't Always Get What You Want"	"440842c0-adad-42b8-8ba6-f492a0b013a8"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"You Can't Always Get What You Want"	"440842c0-adad-42b8-8ba6-f492a0b013a8"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 1)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"43"	"Jezebel"	"28c8f84c-e29e-40b9-b6e1-37b005250531"	"10,000 Maniacs"	"b9a06530-1241-4162-836f-7b8e79deaa58"	"Jezebel"	"28c8f84c-e29e-40b9-b6e1-37b005250531"	"10,000 Maniacs"	"b9a06530-1241-4162-836f-7b8e79deaa58"	"Our Time in Eden"	"eadb55db-5f05-4b8d-90c2-cd864caba141"	"10,000 Maniacs"	"b9a06530-1241-4162-836f-7b8e79deaa58"
"43"	"Don't Tread on Me"	"d3883614-ca64-4674-aa13-39a36f449a66"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Don't Tread on Me"	"d3883614-ca64-4674-aa13-39a36f449a66"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Black Album"	""	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"43"	"Kiss That Frog"	"83e05f26-c8a2-4290-9533-15158219b3f3"	"Peter Gabriel"	"8e66ea2b-b57b-47d9-8df0-df4630aeb8e5"	"Kiss that Frog"	""	"Gabriel, Peter"	""	"Us"	""	"Gabriel, Peter"	""
"43"	"Street Fighting Man"	"653ab06b-7d4f-4fcf-9ea7-e4cffac47553"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Street Fighting Man"	"653ab06b-7d4f-4fcf-9ea7-e4cffac47553"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 1)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"43"	"After Midnight"	"f4d1f1bb-875a-4f68-bfc7-9709b3acf96a"	"Eric Clapton"	"05c35c95-dcbd-4492-b091-7f05a2091d47"	"After Midnight"	""	"Clapton, Eric"	""	"The Cream Of Clapton"	""	"Clapton, Eric"	""
"43"	"I'm Looking Forward to Joining You, Finally"	""	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"	"I'm Looking Forward to Joining You, Finally"	""	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"	"The Fragile (Right)"	""	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"43"	"Please"	"067518ec-2001-442b-9c7e-ea3505f8d7d6"	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"	"Please"	"067518ec-2001-442b-9c7e-ea3505f8d7d6"	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"	"The Fragile (Right)"	""	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"43"	"Gimme Shelter"	"d1a17078-ac0f-4bf2-a014-3f4c2e6099b7"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Gimme Shelter"	"d1a17078-ac0f-4bf2-a014-3f4c2e6099b7"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 1)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"43"	"I Want Your (Hands On Me)"	""	"Sinéad O'Connor"	""	"I Want Your (Hands On Me)"	""	"O'Connor, Sinéad"	""	"So Far... The Best of Sinead O'Connor"	""	"O'Connor, Sinéad"	""
"43"	"Wild Horses"	"b29f491b-39de-410f-b08c-a725e6352b3a"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Wild Horses"	"b29f491b-39de-410f-b08c-a725e6352b3a"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 1)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"43"	"Man in the Box"	"02353bcf-c4c7-4f50-80e4-23560329b909"	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"	"Man in the Box"	"02353bcf-c4c7-4f50-80e4-23560329b909"	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"	"Alice in Chains: Nothing Safe - The Best of the Box"	""	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"
"43"	"I Stay Away"	"1beb9673-a42b-4d96-88ca-bad238825a07"	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"	"I Stay Away"	"1beb9673-a42b-4d96-88ca-bad238825a07"	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"	"Alice in Chains: Nothing Safe - The Best of the Box"	""	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"
"43"	"No Excuses"	"47c8a478-3579-46a6-adcf-253b0bf72ccf"	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"	"No Excuses"	"47c8a478-3579-46a6-adcf-253b0bf72ccf"	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"	"Alice in Chains: Nothing Safe - The Best of the Box"	""	"Alice in Chains"	"4bd95eea-b9f6-4d70-a36c-cfea77431553"
"43"	"Gloria"	"687e90e4-f16f-45a3-86f5-0d5bcd7e3736"	"Patti Smith"	"d135874d-9cae-4fef-97e3-36acbd9f5a26"	"Gloria"	""	"Smith, Patti"	""	"Horses"	""	"Smith, Patti"	""
"43"	"The Way Out Is Through"	"6989508f-ee9a-4882-9c87-de8b9dcf7481"	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"	"The Way Out Is Through"	"6989508f-ee9a-4882-9c87-de8b9dcf7481"	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"	"The Fragile (Right)"	""	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"43"	"Don't Come Around Here No More"	""	"Tom Petty"	"5ca3f318-d028-4151-ac73-78e2b2d6cdcc"	"Don't Come Around Here No More"	""	"Petty, Tom"	""	"Greatest Hits"	""	"Petty, Tom"	""
"43"	"Vogue"	"1111fd1f-7868-40a5-9dec-15dcd9b175a3"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"	"Vogue"	"1111fd1f-7868-40a5-9dec-15dcd9b175a3"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"	"The Immaculate Collection"	"4c545aae-b2cc-4bac-9c80-08c87a45b42e"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"
"43"	"D'yer Mak'er"	"0cfbca12-01e1-4014-932e-e634293ba770"	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"	"D'yer Mak'er"	"0cfbca12-01e1-4014-932e-e634293ba770"	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"	"Led Zeppelin Remasters (Disc 2)"	""	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"
"43"	"Nothing Else Matters"	"28f59b6b-49c9-4971-ba91-6fd09588e5b8"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Nothing Else Matters"	"28f59b6b-49c9-4971-ba91-6fd09588e5b8"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Black Album"	""	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"43"	"Kid Charlemagne"	"3791a904-4f9b-43b5-b1a3-4b12021261d5"	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"	"Kid Charlemagne"	"3791a904-4f9b-43b5-b1a3-4b12021261d5"	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"	"Royal Scam"	""	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"
"43"	"1979"	"0f2a8707-ad4e-4c83-a6fc-10e8f372d243"	"The Smashing Pumpkins"	"2b42ec56-6785-4ed8-b3cb-190f750111bb"	"1979"	""	"Smashing Pumpkins"	""	"Mellon Collie and the Infinite Sadness - Twilight To Starlight"	""	"Smashing Pumpkins"	""
"43"	"The Fez"	"1e9515ad-b006-49c3-83ba-2558c820822a"	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"	"The Fez"	"1e9515ad-b006-49c3-83ba-2558c820822a"	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"	"Royal Scam"	""	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"
"43"	"Green Earrings"	"a14d8fce-ae87-41dc-a7e0-2cd0f15b8e21"	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"	"Green Earrings"	"a14d8fce-ae87-41dc-a7e0-2cd0f15b8e21"	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"	"Royal Scam"	""	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"
"43"	"Don't Take Me Alive"	"e79cb32b-f1e4-440a-b6bc-dd32b3a15ded"	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"	"Don't Take Me Alive"	"e79cb32b-f1e4-440a-b6bc-dd32b3a15ded"	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"	"Royal Scam"	""	"Steely Dan"	"e01c3376-15fa-40d7-b747-5f219bdefdd7"
"43"	"Black Magic Woman"	"55f78080-35d3-40ce-b5b8-f6aef78e4969"	"Santana"	"1bc6816a-d056-4113-9b0a-6c52e5c31a3c"	"Black Magic Woman"	"55f78080-35d3-40ce-b5b8-f6aef78e4969"	"Santana"	"1bc6816a-d056-4113-9b0a-6c52e5c31a3c"	"Lotus"	"45c94ffc-00b7-4f10-9b6e-bcfb1f795db1"	"Santana"	"1bc6816a-d056-4113-9b0a-6c52e5c31a3c"
"43"	"Eight Days a Week"	"63dd7ef6-6d6e-44d5-a4d9-190e49223077"	"The Beatles"	"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"	"Eight Days a Week"	"63dd7ef6-6d6e-44d5-a4d9-190e49223077"	"The Beatles"	"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"	"1"	"91a07ae5-2790-3af8-b91e-1b1b2d272bd1"	"The Beatles"	"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"
"43"	"Rhiannon (single version)"	"2cd2d451-fabd-4402-9194-0dfe4fc2276f"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"Rhiannon (single version)"	"2cd2d451-fabd-4402-9194-0dfe4fc2276f"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"The Very Best Of Fleetwood Mac"	"a5ddd140-3e9a-4be7-828c-a9cf961fbec5"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"43"	"Breathless"	"2fc81d10-d0c4-48dc-8790-aaf77d48b51b"	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"	"Breathless"	"2fc81d10-d0c4-48dc-8790-aaf77d48b51b"	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"	"Beyond and Back: The X Anthology"	"50f7e178-aa91-4dec-8a4d-ef7e4fb78a17"	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"
"43"	"In This House That I Call Home"	"20929bee-6055-40cc-96e6-fd87b3cb553f"	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"	"In This House That I Call Home"	"20929bee-6055-40cc-96e6-fd87b3cb553f"	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"	"Beyond and Back: The X Anthology"	"50f7e178-aa91-4dec-8a4d-ef7e4fb78a17"	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"
"44"	"Locomotive"	"6edb50bd-8be5-4ce3-a458-ad3c3574b718"	"Guns N' Roses"	""	"Locomotive"	"6edb50bd-8be5-4ce3-a458-ad3c3574b718"	"Guns N' Roses"	""	"Use Your Illusion II"	"7f3177a3-3dfa-4923-80b3-2e489fd4a571"	"Guns N' Roses"	""
"44"	"The Reflex"	"540a8c99-b58c-4f94-843b-1f6145f0161f"	"Duran Duran"	"1a1cd7f3-e5df-4eca-bae2-2757c9e656b5"	"The Reflex"	"540a8c99-b58c-4f94-843b-1f6145f0161f"	"Duran Duran"	"1a1cd7f3-e5df-4eca-bae2-2757c9e656b5"	"Greatest"	"7939f496-ef38-3562-b88d-8c9abe80924a"	"Duran Duran"	"1a1cd7f3-e5df-4eca-bae2-2757c9e656b5"
"44"	"Eden"	"e9e386a6-6a83-4931-b840-ffefdc3b8b27"	"10,000 Maniacs"	"b9a06530-1241-4162-836f-7b8e79deaa58"	"Eden"	"e9e386a6-6a83-4931-b840-ffefdc3b8b27"	"10,000 Maniacs"	"b9a06530-1241-4162-836f-7b8e79deaa58"	"Our Time in Eden"	"eadb55db-5f05-4b8d-90c2-cd864caba141"	"10,000 Maniacs"	"b9a06530-1241-4162-836f-7b8e79deaa58"
"44"	"The Flame"	"f4cde076-6e0b-4608-9071-ba609e8d2d18"	"Cheap Trick"	"9f870653-72b0-4c6d-8c59-439a95963e09"	"The Flame"	"f4cde076-6e0b-4608-9071-ba609e8d2d18"	"Cheap Trick"	"9f870653-72b0-4c6d-8c59-439a95963e09"	"Cheap Trick: The Greatest Hits"	""	"Cheap Trick"	"9f870653-72b0-4c6d-8c59-439a95963e09"
"44"	"My Friend of Misery"	"007b113e-8783-42e0-84a8-4fd997b72bd6"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"My Friend of Misery"	"007b113e-8783-42e0-84a8-4fd997b72bd6"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Black Album"	""	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"44"	"Of Wolf and Man"	"78758970-1e69-4a8a-8f8b-2ae429089663"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Of Wolf and Man"	"78758970-1e69-4a8a-8f8b-2ae429089663"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Black Album"	""	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"44"	"Estranged"	""	"Guns N' Roses"	""	"Estranged"	""	"Guns N' Roses"	""	"Use Your Illusion II"	"7f3177a3-3dfa-4923-80b3-2e489fd4a571"	"Guns N' Roses"	""
"44"	"Don't Cry"	"e2376599-7715-4a5d-9c37-30fc51151267"	"Guns N' Roses"	""	"Don't Cry"	"e2376599-7715-4a5d-9c37-30fc51151267"	"Guns N' Roses"	""	"Use Your Illusion II"	"7f3177a3-3dfa-4923-80b3-2e489fd4a571"	"Guns N' Roses"	""
"44"	"Yesterdays"	"3b0fd4ce-0001-4ddd-a336-b3f691ffeae5"	"Guns N' Roses"	""	"Yesterdays"	"3b0fd4ce-0001-4ddd-a336-b3f691ffeae5"	"Guns N' Roses"	""	"Use Your Illusion II"	"7f3177a3-3dfa-4923-80b3-2e489fd4a571"	"Guns N' Roses"	""
"44"	"The God That Failed"	"4e4136fc-d10b-4684-936b-39d473dfd833"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"The God That Failed"	"4e4136fc-d10b-4684-936b-39d473dfd833"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Black Album"	""	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"44"	"The Unforgiven"	"93f199e9-d8c5-412e-b300-157e49106071"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"The Unforgiven"	"93f199e9-d8c5-412e-b300-157e49106071"	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"	"Black Album"	""	"Metallica"	"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab"
"44"	"Sex and Dying in High Society (Record Plant Demo)"	""	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"	"Sex and Dying in High Society (Record Plant Demo)"	""	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"	"Beyond and Back: The X Anthology"	"50f7e178-aa91-4dec-8a4d-ef7e4fb78a17"	"X"	"0fe27deb-0a55-443d-a304-86c761babc15"
"44"	"The Adultress"	""	"The Pretenders"	"75ffaf7d-46ee-4794-a405-9ec20c0c1696"	"The Adultress"	"f6b992ed-43bb-4461-ba4f-2585c6829c37"	"Pretenders"	"e9c832b0-384b-4ee6-aec0-111372784aac"	"Pretenders II"	"a795545b-fc24-4d32-8f7c-006ae2dbd66b"	"Pretenders"	"e9c832b0-384b-4ee6-aec0-111372784aac"
"44"	"Songbird"	"39563f24-7cc9-40c4-9a3f-ff1000722185"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"Songbird"	"39563f24-7cc9-40c4-9a3f-ff1000722185"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"The Very Best Of Fleetwood Mac"	"a5ddd140-3e9a-4be7-828c-a9cf961fbec5"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"44"	"Circle Of Fire"	"2ee63a67-1a94-43fe-8520-ce159841fe1c"	"Sam Phillips"	"19af19b7-5018-4dd8-bf3f-6c17a2ee4098"	"Circle Of Fire"	""	"Phillips, Sam"	""	"Martinis & Bikinis"	""	"Phillips, Sam"	""
"44"	"Sympathy for the Devil"	"9f4bab95-ac2b-4b8e-8fae-420eed774b2b"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Sympathy for the Devil"	"9f4bab95-ac2b-4b8e-8fae-420eed774b2b"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 1)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"44"	"Southern Accents"	""	"Tom Petty"	"5ca3f318-d028-4151-ac73-78e2b2d6cdcc"	"Southern Accents"	""	"Petty, Tom"	""	"Southern Accents"	""	"Petty, Tom"	""
"44"	"Honky Tonk Women"	"f25abb31-6332-4c0d-882b-3deed3bff278"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Honky Tonk Women"	"f25abb31-6332-4c0d-882b-3deed3bff278"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 1)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"44"	"Mighty Rearranger"	""	"Robert Plant"	"bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc"	"Mighty Rearranger"	""	"Plant, Robert"	""	"Mighty Rearranger"	""	"Plant, Robert"	""
"44"	"Let The Four Winds Blow"	""	"Robert Plant"	"bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc"	"Let the Four Winds Blow"	""	"Plant, Robert"	""	"Mighty Rearranger"	""	"Plant, Robert"	""
"44"	"Backstreets"	"223e9671-0ae9-4132-8d36-19087088a9ea"	"Bruce Springsteen"	"70248960-cb53-4ea4-943a-edb18f7d336f"	"Backstreets"	""	"Springsteen, Bruce"	""	"Born To Run"	""	"Springsteen, Bruce"	""
"44"	"Success Has Made a Failure of Our Home"	""	"Sinéad O'Connor"	""	"Success Has Made A Failure Of Our Home"	""	"O'Connor, Sinéad"	""	"So Far... The Best of Sinead O'Connor"	""	"O'Connor, Sinéad"	""
"44"	"Race for the Prize"	"791809cb-d373-402e-bd20-d24034a6767c"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"	"Race for the Prize"	"791809cb-d373-402e-bd20-d24034a6767c"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"	"The Soft Bulletin"	"780823a5-a852-4958-bcb3-b291ceb66ea1"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"
"44"	"Feeling Yourself Disintegrate"	"f6a59e87-2651-466f-806e-3f708a66ffaf"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"	"Feeling Yourself Disintegrate"	"f6a59e87-2651-466f-806e-3f708a66ffaf"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"	"The Soft Bulletin"	"780823a5-a852-4958-bcb3-b291ceb66ea1"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"
"44"	"Dream Baby"	"8639074f-efc0-472f-aefe-f550c38b1a59"	"Roy Orbison"	"0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5"	"Dream Baby"	""	"Orbison, Roy"	""	"The All-Time Greatest Hits Of Roy Orbison"	""	"Orbison, Roy"	""
"44"	"Love Hurts"	"fbc5d309-0a88-49ab-bd73-81bc54f825c9"	"Roy Orbison"	"0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5"	"Love Hurts"	""	"Orbison, Roy"	""	"The All-Time Greatest Hits Of Roy Orbison"	""	"Orbison, Roy"	""
"44"	"The One I Love"	"6ad798d6-a587-43ec-81e6-e2188e61fead"	"R.E.M."	"ea4dfa26-f633-4da6-a52a-f49ea4897b58"	"The One I Love"	"6ad798d6-a587-43ec-81e6-e2188e61fead"	"R.E.M."	"ea4dfa26-f633-4da6-a52a-f49ea4897b58"	"Document"	"16a18c18-bb89-4362-bf00-0d574d697b07"	"R.E.M."	"ea4dfa26-f633-4da6-a52a-f49ea4897b58"
"44"	"The Last Day of Our Acquaintance"	""	"Sinéad O'Connor"	""	"The Last Day Of Our Acquaintance"	""	"O'Connor, Sinéad"	""	"So Far... The Best of Sinead O'Connor"	""	"O'Connor, Sinéad"	""
"44"	"Like a Prayer"	"1757d48d-1979-4e2d-a373-24405c5431c3"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"	"Like a Prayer"	"1757d48d-1979-4e2d-a373-24405c5431c3"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"	"Like a Prayer"	"c1753e65-0ef5-4e1d-b4e0-516f9de8889c"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"
"44"	"My My, Hey Hey (Out of the Blue)"	"13f4a26b-5ad8-4f24-bfb1-4a73bc1d9955"	"Neil Young"	"053e3289-1cab-4b44-9535-9ab1beb3b207"	"My My, Hey Hey (Out Of The Blue)"	""	"Young, Neil"	""	"Live Rust"	""	"Young, Neil"	""
"44"	"Go Your Own Way"	"7b592cea-21c4-4164-a9bb-2a19bd19f8ca"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"Go Your Own Way"	"7b592cea-21c4-4164-a9bb-2a19bd19f8ca"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"The Very Best Of Fleetwood Mac"	"a5ddd140-3e9a-4be7-828c-a9cf961fbec5"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"44"	"Storms"	"000eee39-0ced-44b4-bbe7-237edbb4df88"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"Storms"	"000eee39-0ced-44b4-bbe7-237edbb4df88"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"	"The Very Best Of Fleetwood Mac"	"a5ddd140-3e9a-4be7-828c-a9cf961fbec5"	"Fleetwood Mac"	"bd13909f-1c29-4c27-a874-d4aaf27c5b1a"
"44"	"A Different Corner"	"01feb962-77c1-4832-bde0-8ea60839384d"	"George Michael"	"a752d086-a265-4968-a882-2f69e9bc8f3b"	"A Different Corner"	""	"Michael, George"	""	"Music From The Edge Of Heaven"	""	"Michael, George"	""
"44"	"Coyote"	"d86f4b62-b0df-48c9-ba9f-17f9bc84a570"	"Joni Mitchell"	"a6de8ef9-b1a1-4756-97aa-481bbb8a4069"	"Coyote"	""	"Mitchell, Joni"	""	"Hejira"	""	"Mitchell, Joni"	""
"44"	"Closer"	"62342ca7-d82f-49bd-aa96-a0bfc87750f7"	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"	"Closer"	"62342ca7-d82f-49bd-aa96-a0bfc87750f7"	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"	"The Downward Spiral"	"ab64976f-52a8-44e7-9aa3-d6703604bc2f"	"Nine Inch Nails"	"b7ffd2af-418f-4be2-bdd1-22f8b48613da"
"44"	"Love Is the Drug"	"0b1829c3-d0fa-499f-a5dd-2b39bc4cac4e"	"Roxy Music"	"331ce348-1b08-40b9-8ed7-0763b92bd003"	"Love Is the Drug"	"0b1829c3-d0fa-499f-a5dd-2b39bc4cac4e"	"Roxy Music"	"331ce348-1b08-40b9-8ed7-0763b92bd003"	"Siren"	"197ab65b-2174-38a1-ad0b-017e02dccfef"	"Roxy Music"	"331ce348-1b08-40b9-8ed7-0763b92bd003"
